用户ID,作者ID,认证类型,粉丝数,微博数,信源级别,性别,精准地域
JRTT_布丁克,250308380073836, ,0,,未定义,无,内蒙古自治区
JRTT_湖南的乌拉拉,104548351842,普通用户,0,0.0,未定义,无,内蒙古自治区
WB_樱桃小团子ACDB,6087836679,普通用户,330,5140.0,未定义,女,其他
JRTT_小枫枫讲文,2973503833507431, ,0,,未定义,无,内蒙古自治区
DY_热情的高原,2131298766,其他认证,986,1031.0,未定义,无,内蒙古自治区
DY_百草君视频,baicaojun897,普通用户,2107,371.0,未定义,无,内蒙古自治区
WB_岳阳的那点事,3121654361,个人认证-橙V,433716,91838.0,未定义,男,其他
JRTT_平凡人生只是看戏,104758285697, ,123,716.0,未定义,无,内蒙古自治区
WYXW_影视解说阿相, , ,0,0.0,未定义,无,辽宁省
WB_半缘君莫笑,1639466283,个人认证-达人,460,17249.0,未定义,男,其他
JRTT_老高乱弹,5831133274, ,0,,未定义,无,内蒙古自治区
KS_主持人 璐璐,3xnsj9vmw6np5fk,个人认证,1118518,520.0,未定义,无,内蒙古自治区
WB_海上一浪花,3527687082,个人认证-橙V,426956,52798.0,未定义,男,内蒙古自治区
WB_长江淇号,5607194358,普通用户,3621,40916.0,未定义,女,其他
DY_华夏风云录,882155464,其他认证,96,3.0,未定义,无,内蒙古自治区
WB_红屁股猴子偷偷变身米老鼠,7367939391,普通用户,157,5074.0,未定义,男,内蒙古自治区
WB_太会骂人导致成为千万网红,6468642961,普通用户,304,624.0,未定义,男,内蒙古自治区
WB_alice莱特林,6298219438,普通用户,44,24901.0,未定义,女,内蒙古自治区
WB_胡说瓜道,7535295231,个人认证-金V,29679,23147.0,未定义,女,陕西省
WB_很好看的秋天,5885990704,普通用户,131347,68707.0,未定义,男,内蒙古自治区
JRTT_利比序言,95426981541,普通用户,2,6.0,未定义,无,内蒙古自治区
JRTT_zwj123568,67760974977, ,0,0.0,未定义,无,内蒙古自治区
WB_不困绵羊,7450090536,个人认证-橙V,538,8835.0,未定义,女,其他
WB_云南网,1959444680,机构认证-媒体,2143577,225186.0,省级,男,云南省
DY_黑暗一角,H95707,普通用户,262,151.0,未定义,无,内蒙古自治区
DY_14K热点,809302127,普通用户,4000,0.0,未定义,无,内蒙古自治区
DY_季哥,jiyinbao525,普通用户,5704,300.0,未定义,无,内蒙古自治区
JRTT_一米阳光lsPz,2546090668202056, ,1,0.0,未定义,无,内蒙古自治区
WB_Saku牙牙乐_,7648319449,个人认证-橙V,2940,6065.0,未定义,女,其他
WB_鱼尾巴吃掉了,3983347620,普通用户,37,1497.0,未定义,男,其他
WB_狐狸馒头t,5848533696,普通用户,18,27301.0,未定义,女,四川省
JRTT_单身孤独的弱女子,3210196795526528, ,0,,未定义,无,内蒙古自治区
DY_摘到星星了?,35721109501,其他认证,180,24.0,未定义,无,上海市
DY_婚姻家事-白话哥,39069226440,普通用户,1014,86.0,未定义,无,内蒙古自治区
DY_123456,dy46a4mc94n1,其他认证,134,81.0,未定义,无,内蒙古自治区
JRTT_珠珠爱音乐,110194004651, ,0,,未定义,无,内蒙古自治区
WB_狗吊袜子,7649423884,普通用户,839,14113.0,未定义,女,其他
WB_每晚揾不同人瞓,5709724911,普通用户,79,3620.0,未定义,女,四川省
WB_风也有坏脾气,3874509470,普通用户,214,7337.0,未定义,男,其他
WB_椰奶花笑阿笑,3273334191,普通用户,880,39957.0,未定义,男,其他
JRTT_小然说事,3192596716062621, ,0,,未定义,无,内蒙古自治区
WB_飞鹤53770,6612573216,普通用户,71,28.0,未定义,女,内蒙古自治区
WB_meowmotion,7828067162,个人认证-橙V,1468,6356.0,未定义,男,其他
JRTT_解码狂人,2832799578202269, ,0,,未定义,无,河南省
WB_从碎纸机里自杀,1869712013,普通用户,5168,37288.0,未定义,女,其他
JRTT_月光姐,110282039610,普通用户,0,0.0,未定义,无,河南省
DY_润鑫AWRDGC,6769QQaoe,普通用户,2024,913.0,未定义,无,内蒙古自治区
JRTT_紫薇星运,3424312776458777, ,0,,未定义,无,内蒙古自治区
DY_缘源书画,jj207273666,其他认证,4096,932.0,未定义,无,其他
WB_曹勇琦,2268685365,个人认证-金V,3064724,66042.0,未定义,男,内蒙古自治区
JRTT_娃哈哈员工,3232194397220910, ,540,2444.0,未定义,无,内蒙古自治区
VX_6点早听,fm6dian, ,0,,未定义,无,湖南省
WB_今天星期日DD,6201597546,普通用户,2571,12062.0,未定义,女,其他
JRTT_東吴hzl,3583040761, ,208,189.0,未定义,无,内蒙古自治区
JRTT_丰富艾伯特7Q2Z,3142880284126410,普通用户,0,0.0,未定义,无,内蒙古自治区
DY_朕＜zhen＞哥,jia6325872,普通用户,57994,3143.0,未定义,无,山西省
JRTT_自若孔雀sn,1841059219648948,普通用户,0,0.0,未定义,无,内蒙古自治区
KS_可爱六七．,3x8dir3swx963pc,个人认证,1747,30.0,未定义,无,湖北省
WB_命理师枕星河,6207249599,个人认证-橙V,105255,43572.0,未定义,女,四川省
WB_深深小酒,6579877923,普通用户,885,24713.0,未定义,女,其他
JRTT_关注话题,750321405801449, ,0,,未定义,无,内蒙古自治区
WYXW_小毅讲历史, , ,1806,191.0,未定义,无,上海市
JRTT_单纯天空t4,2194216702979831, ,0,0.0,未定义,无,内蒙古自治区
WB_卷卷脆鱼,7823639647,普通用户,327,6456.0,未定义,女,其他
VX_新化新天地,xln3313063, ,0,,未定义,无,内蒙古自治区
JRTT_手哥说一说,721748510124059, ,0,,未定义,无,内蒙古自治区
WB_凯源很厉害,3559356712,普通用户,197,11398.0,未定义,女,其他
WB_雨后烟景_余霞,7569005750,普通用户,368,29416.0,未定义,女,其他
JRTT_小刘有烦恼,2287412172038391, ,0,,未定义,无,内蒙古自治区
WB_无痛中大奖-不扣蓝条版,1870100305,普通用户,368,8333.0,未定义,女,内蒙古自治区
DY_高压清洗 管道检测,27402477970,普通用户,28,2.0,未定义,无,内蒙古自治区
JRTT_热辣滚烫的人生,6043546049, ,24,16.0,未定义,无,内蒙古自治区
WB_开路先锋象哥,7506982052,个人认证-橙V,150645,36629.0,未定义,男,内蒙古自治区
JRTT_快乐的熊哥,1455403134623576, ,0,,未定义,无,内蒙古自治区
WB_乌拉拉泡芙之神,7781780211,普通用户,116,3141.0,未定义,女,其他
DY_52959雨,55923603696,普通用户,98,14.0,未定义,无,内蒙古自治区
WB_barkbarkbarkbarkbarkbarkbark,5312681941,普通用户,106,2087.0,未定义,男,内蒙古自治区
JRTT_天道164142706,59819311587, ,33,57.0,未定义,无,内蒙古自治区
JRTT_舞动混剪,104984192162, ,0,,未定义,无,内蒙古自治区
DY_娑婆,52014611107,普通用户,0,0.0,未定义,无,内蒙古自治区
WB_陈哥说,1912299425,个人认证-金V,575167,9065.0,未定义,男,浙江省
WB_妍宝是甜的,7440558254,普通用户,335,9146.0,未定义,男,其他
WB_中县npc,7712400807,普通用户,18,4053.0,未定义,男,内蒙古自治区
WB_曼殊室利菩萨,6540005779,个人认证-橙V,486914,5633.0,未定义,女,内蒙古自治区
KS_七比五,3xfz9imfv4pn9im,普通用户,0,0.0,未定义,无,内蒙古自治区
WB_巴尔巴格沙,1897356380,个人认证-橙V,104435,42104.0,未定义,女,内蒙古自治区
DY_北京市国韬律师事务所,69517326317,企业认证,15,,未定义,无,北京市
JRTT_可爱的喵星人,3808307653911779, ,0,0.0,未定义,无,内蒙古自治区
WB_岛兰图娅,6443590321,个人认证-金V,177926,36439.0,未定义,男,内蒙古自治区
JRTT_S我思故我在Y我念故我爱0,435037661569964, ,1,52.0,未定义,无,内蒙古自治区
JRTT_微纯纯,70697681460,普通用户,4,4.0,未定义,无,内蒙古自治区
JRTT_听风数雨,86200788456,普通用户,5,0.0,未定义,无,内蒙古自治区
DY_健康伴你行（正能量）,1927251851,其他认证,1692,837.0,未定义,无,内蒙古自治区
JRTT_清闲的豆花w,475430698619070, ,0,,未定义,无,江西省
WYXW_新时代的两性情感, ,1000101,3763,518.0,未定义,无,四川省
JRTT_元气小仙女,725321893282124, ,0,0.0,未定义,无,内蒙古自治区
JRTT_風中雨声S,782483747776627, ,94,464.0,未定义,无,内蒙古自治区
WB_旳--,2645822660,普通用户,427140,4396.0,未定义,女,其他
WB_瑟兰迪尔重症患者阿鲁,1795921871,个人认证-达人,64316,144957.0,未定义,男,其他
WB_噶的泽塔,7072856019,个人认证-橙V,2704,15786.0,未定义,女,其他
WB_椒哥微记录,7209866866,个人认证-橙V,385230,73685.0,未定义,女,内蒙古自治区
JRTT_开着拖拉机扫成都,6240011503, ,35,20.0,未定义,无,内蒙古自治区
JRTT_开朗小鱼,43578486701399, ,0,,未定义,无,内蒙古自治区
KS_＠人间正道是苍桑,3xeg5jbyccskty2,普通用户,7857,237.0,未定义,无,内蒙古自治区
WB_ToRenamato,2334243361,普通用户,829,13765.0,未定义,女,其他
JRTT_奋发有为海风q8,185140717031128, ,0,,未定义,无,内蒙古自治区
KS_丫丫追剧,3xq6y7qcjxeepzq,普通用户,184882,272.0,未定义,无,河北省
JRTT_爱生活的小虎,3289379022576183, ,0,,未定义,无,内蒙古自治区
DY_老刘说案,27596856220,普通用户,7992,50.0,未定义,无,内蒙古自治区
WB_莳鎏_,2632708310,普通用户,12572,10800.0,未定义,女,其他
JRTT_礼拜三123,2810794347340589,普通用户,0,0.0,未定义,无,内蒙古自治区
VX_云承德,baoliaochengde, ,0,,未定义,无,河北省
DY_嘉豪和嘉英,76407350228,普通用户,33,27.0,未定义,无,内蒙古自治区
JRTT_文明发言从你做起,254710957480976, ,307,4692.0,未定义,无,内蒙古自治区
WB_MUCHAUMA_,7568812715,普通用户,67,1156.0,未定义,女,其他
WB_沈徽净,6594159451,普通用户,182,2382.0,未定义,女,其他
JRTT_阿朱的财税空间,104582088776, ,20,52.0,未定义,无,内蒙古自治区
JRTT_匀枫财经论道,971597182671165, ,522984,18393.0,未定义,无,内蒙古自治区
JRTT_远在北方孤独的鬼07,105348746036, ,118,210.0,未定义,无,内蒙古自治区
WB_牙克石融媒,2329558261,机构认证-政府,59272,94961.0,地市,男,内蒙古自治区
WB_BandwagonEffect,7488034514,个人认证-橙V,742,48219.0,未定义,女,其他
WB_jujutreetreeee,6247557126,普通用户,471,9134.0,未定义,女,其他
JRTT_洒脱的小杨,61417769075, ,0,,未定义,无,内蒙古自治区
WB_佟忆,2834957325,个人认证-金V,951882,29588.0,未定义,男,内蒙古自治区
WB_春秋小曲冬夏眠,1883805483,普通用户,558,46230.0,未定义,女,内蒙古自治区
JRTT_黑猫,11427625056340, ,0,,未定义,无,内蒙古自治区
WB_意味奈,5534537131,普通用户,13,118.0,未定义,女,内蒙古自治区
JRTT_小龙自媒体,519438634845423, ,0,,未定义,无,内蒙古自治区
DY_彪特否,136033384,其他认证,61,105.0,未定义,无,辽宁省
JRTT_闲聊百家事O,67711391267,普通用户,69,48.0,未定义,无,内蒙古自治区
JRTT_路小六笔记,3916915563574884,普通用户,0,,未定义,无,内蒙古自治区
JRTT_自在小猫咪r2kw,92602804606, ,7,8.0,未定义,无,内蒙古自治区
DY_@李玉园?,for1340076,其他认证,9388,26147.0,未定义,无,内蒙古自治区
WB_钱来的容易且频繁,6434152609,普通用户,154,12758.0,未定义,女,其他
WB_红泥小火炉爆茶4号,3675769805,普通用户,340,22508.0,未定义,男,四川省
JRTT_老嫂子热搜,3353963132104443,普通用户,0,0.0,未定义,无,内蒙古自治区
JRTT_乘风破浪的云朵EP,2810830051882776, ,0,0.0,未定义,无,内蒙古自治区
JRTT_社会唠嗑手,3969714402372835, ,0,,未定义,无,内蒙古自治区
WB_多喝水会幸运,6741507014,普通用户,15,9329.0,未定义,女,其他
WB_pitohuiii_,7451674652,普通用户,17,2302.0,未定义,女,内蒙古自治区
WB_坊鹿皮,7430197122,普通用户,290,5703.0,未定义,女,其他
JRTT_大气高山Z2f,1521325951169831, ,0,,未定义,无,内蒙古自治区
DY_玖伍贰柒,24606591016,普通用户,2238,172.0,未定义,无,内蒙古自治区
JRTT_喜庆的山丘SE,2551301882783928, ,4,59.0,未定义,无,内蒙古自治区
JRTT_子曰辣条,55847132457,普通用户,25332,3072.0,未定义,无,内蒙古自治区
JRTT_娃哈哈员工,3232194397220910,普通用户,540,2444.0,未定义,无,内蒙古自治区
JRTT_昱锦,3617857706932972, ,0,,未定义,无,内蒙古自治区
DY_从心来,hyf9920,其他认证,270,12.0,未定义,无,内蒙古自治区
WB_美神榜,6042105183,个人认证-橙V,420514,37286.0,未定义,男,内蒙古自治区
WB_唐吉可德吃香菇贡丸,7754044517,普通用户,155,6547.0,未定义,女,内蒙古自治区
WB_杏癖怪人养胃版·,5857773404,个人认证-橙V,1814,20922.0,未定义,女,其他
WYXW_180°视角, , ,0,0.0,未定义,无,内蒙古自治区
JRTT_清风孤傲,668102027119447,普通用户,0,0.0,未定义,无,内蒙古自治区
JRTT_爱国心china,95591892855, ,7,7.0,未定义,无,北京市
WB_tsiauh,7745188188,普通用户,86,6429.0,未定义,男,内蒙古自治区
JRTT_杭州来经理,4045798342399133, ,0,,未定义,无,内蒙古自治区
WB_有狐噢狐狐,7479939833,个人认证-金V,334264,54525.0,未定义,女,内蒙古自治区
DY_相融集·找优质对象,87753536419,普通用户,0,1.0,未定义,无,内蒙古自治区
WB_愿歌,3389429550,个人认证-橙V,1400,9439.0,未定义,女,其他
JRTT_大叔328,4251152223840531, ,0,,未定义,无,其他
WB_鸡血吐花生,1709759833,普通用户,512,32292.0,未定义,女,其他
DY_老张说,69230949084,普通用户,92,30.0,未定义,无,内蒙古自治区
DY_信缘书单,44436847546,普通用户,127,,未定义,无,内蒙古自治区
WB_SweetieJK,2600733690,普通用户,6644,43951.0,未定义,女,其他
JRTT_一起去看夕阳,886619442260928, ,0,,未定义,无,内蒙古自治区
WB_熊熊要早睡晚起,5316820596,普通用户,979,24746.0,未定义,男,其他
DY_@做个好人吧,1817848560,普通用户,2361,883.0,未定义,无,内蒙古自治区
JRTT_神秘高山c,1988396620189828, ,0,0.0,未定义,无,内蒙古自治区
JRTT_畅谈阔论,3672785966336848, ,0,,未定义,无,内蒙古自治区
JRTT_且听徒说,4136811177185645,普通用户,0,0.0,未定义,无,内蒙古自治区
WB_人偶的第七颗心脏,7807110098,普通用户,600,5020.0,未定义,女,其他
DY_一只猫头鹰,91662225518,普通用户,505,400.0,未定义,无,内蒙古自治区
JRTT_洋朵迷书,71530733371, ,298,363.0,未定义,无,内蒙古自治区
WB_刘夢獅,3648021593,普通用户,722,10842.0,未定义,女,内蒙古自治区
JRTT_股市先生,66918203181,普通用户,20382,825.0,未定义,无,内蒙古自治区
WB_天下廣文,6116909638,个人认证-橙V,170771,18249.0,未定义,男,内蒙古自治区
JRTT_咱本是后山人,3879524250168381, ,1,14.0,未定义,无,内蒙古自治区
DY_上签海派重庆印象火锅*家庭教育=文,hai38900,企业认证,3630,277.0,未定义,无,内蒙古自治区
WB_把今年修改昵称次数消耗一下,7768350855,普通用户,344,9482.0,未定义,女,其他
DY_闪耀的信念,704830429,其他认证,246,588.0,未定义,无,内蒙古自治区
DY_济南应急广播,90651775195,普通用户,978,0.0,未定义,无,内蒙古自治区
JRTT_谭谭谈观,4050235453094068,个人加V认证,115549,2.0,未定义,无,内蒙古自治区
WB_小小葡萄柚柚,7525546863,普通用户,12,656.0,未定义,女,山东省
JRTT_新人爆料员,2342434076361152, ,0,,未定义,无,内蒙古自治区
JRTT_人生是一场修行,101520073020, ,0,,未定义,无,内蒙古自治区
JRTT_风吹鹿鸣,1999378935193002, ,0,,未定义,无,内蒙古自治区
JRTT_正能量小羊,4256938545394254, ,0,,未定义,无,内蒙古自治区
WB_用户6591976172,6591976172,普通用户,87,9192.0,未定义,男,内蒙古自治区
JRTT_每日一看,95373573282,普通用户,165,74.0,未定义,无,内蒙古自治区
JRTT_真诚绿色人生,6157986554, ,240,625.0,未定义,无,内蒙古自治区
JRTT_拂云老叟,110882082132, ,57,216.0,未定义,无,内蒙古自治区
JRTT_?君临天下?,3351784453317774,普通用户,1,33.0,未定义,无,内蒙古自治区
DY_卡丝慈善基金会,cassieyjjh,企业认证,72,,未定义,无,内蒙古自治区
WB_美帝仙儿,5350276489,个人认证-橙V,1273,14813.0,未定义,女,内蒙古自治区
WB_微波吹风机,5336832635,个人认证-橙V,9,859.0,未定义,女,其他
WB_Yundor,1304227264,个人认证-金V,1012772,6069.0,未定义,女,内蒙古自治区
JRTT_琪说娱人,65575448479720,普通用户,559,85.0,未定义,无,山东省
WB_婕健,1460476223,个人认证-橙V,598846,74834.0,未定义,女,内蒙古自治区
DY_乡?愁,27850685949,普通用户,2280,16.0,未定义,无,内蒙古自治区
WB_驰名双标菌,6190405002,个人认证-金V,151725,22897.0,未定义,男,内蒙古自治区
WB_我可以叫你猪吗,5589357944,普通用户,138,1057.0,未定义,女,内蒙古自治区
WB_珍惜当今,2897503914,个人认证-橙V,211526,7582.0,未定义,男,内蒙古自治区
DY_小强评论,A584528,其他认证,142666,244.0,未定义,无,内蒙古自治区
JRTT_文游中国,2740458166946716,普通用户,0,0.0,未定义,无,内蒙古自治区
JRTT_林李天下,3755582952586429, ,10872,420.0,未定义,无,内蒙古自治区
JRTT_云曦随笔,1770672456731104, ,0,,未定义,无,内蒙古自治区
WB_人可以老但不能胖,3871166013,个人认证-橙V,211657,42616.0,未定义,女,其他
WB_烟火想回家了,7449701861,个人认证-橙V,18214,26864.0,未定义,女,其他
WB_广深饼哥,2013320812,个人认证-橙V,1212353,28996.0,未定义,男,内蒙古自治区
KS_狼团?孤风尘狼?,3x9kmxz7r32n7dy,普通用户,0,,未定义,无,内蒙古自治区
DY_南阳金雅居全屋定制, ,普通用户,0,,未定义,无,内蒙古自治区
JRTT_小红帽的毒蘑菇,2005962310561143, ,0,,未定义,无,内蒙古自治区
JRTT_独看夕阳6a2N,111452541080, ,11,110.0,未定义,无,内蒙古自治区
JRTT_晒太阳的猫,3746728223454455, ,0,,未定义,无,内蒙古自治区
