用户ID,平台ID,帖子ID,原文作者,作者ID,根微博作者,认证类型,粉丝数,微博数,信源级别,性别,精准地域
WB_東雲桔茶,P_0,WB_202408311911_2162,東雲桔茶,7565434713,牙木木木木木,普通用户,137,4019.0,未定义,女,山东省
XHS_yi,P_1,XHS_202409062330_2163,yi,175080067, ,普通用户,5,1.0,未定义,无,其他
XHS_假装美少年,P_1,XHS_202408292057_2164,假装美少年,828846473, ,普通用户,200,16.0,未定义,无,江西省
WB_丨等到春暖艳阳天丨,P_0,WB_202409011701_2165,丨等到春暖艳阳天丨,7827781475,牙木木木木木,普通用户,84,397.0,未定义,女,山东省
WB_Cat-dori,P_0,WB_202408291604_2166,Cat-dori,6113124280,椿辞爱吃汤圆_,普通用户,114,2191.0,未定义,女,湖南省
JRTT_小王老师,P_3,JRTT_202409050906_2167,小王老师,1717869754991555, , ,0,,未定义,无,广东省
DY_墨莲,P_2,DY_202408311604_2168,墨莲,41910311203, ,普通用户,4,,未定义,无,内蒙古自治区
DY_尊上订台人夏天,P_2,DY_202408300402_2169,尊上订台人夏天,37890718236, ,普通用户,118,71.0,未定义,无,湖南省
DY_鱼ovo,P_2,DY_202409011754_2170,鱼ovo,A_yuting, ,普通用户,77,0.0,未定义,无,山东省
WYXW_奇闻史说,P_5,WYXW_202407111405_2171,奇闻史说,T1666593163199, ,1002101,159,,未定义,无,境外
DY_简朴、,P_2,DY_202407130528_2172,简朴、,zhijinsixian18, ,普通用户,937,140.0,未定义,无,台湾省
WB_脾气暴龙兽终极版,P_0,WB_202407131943_2173,脾气暴龙兽终极版,1742250083, ,个人认证-金V,51862,27830.0,未定义,女,广东省
JRTT_婷,P_3,JRTT_202407160112_2174,婷,1944411386685255, ,普通用户,0,0.0,未定义,无,境外
JRTT_聪颖豆浆,P_3,JRTT_202407091236_2175,聪颖豆浆,231311510875663, ,普通用户,459,0.0,未定义,无,境外
WYXW_奇闻史说,P_5,WYXW_202407111405_2176,奇闻史说,T1666593163199, , ,0,,未定义,无,境外
WB_粲然,P_0,WB_202407151501_2177,粲然,1658537731, ,个人认证-橙V,1026761,46393.0,未定义,女,其他
DY_涂山梅子酒,P_2,DY_202403252050_2178,涂山梅子酒,82682464594, ,普通用户,32,0.0,未定义,无,其他
WYXW_小村民,P_5,WYXW_202403231221_2180,小村民, , , ,5239,13.0,未定义,无,北京市
DY_小红星燃剪（书籍在橱窗）,P_2,DY_202403222122_2181,小红星燃剪（书籍在橱窗）,53360814363, ,其他认证,527654,346.0,未定义,无,江苏省
KS_星散场,P_4,KS_202403241745_2182,星散场,3xu84d8ervvg35k, ,普通用户,0,,未定义,无,广东省
KS_璐璐推文,P_4,KS_202403252225_2183,璐璐推文,3xmwh7i4pejq7ig, ,普通用户,0,,未定义,无,其他
JRTT_初八没烦恼,P_3,JRTT_202403301929_2184,初八没烦恼,567765567027245, , ,0,,未定义,无,江西省
JRTT_阿北观天下,P_3,JRTT_202403230053_2185,阿北观天下,1261847296347757, ,个人加V认证,3342,383.0,未定义,无,海南省
DY_江上行850,P_2,DY_202403211225_2187,江上行850,dyupwberjerr, ,普通用户,10594,,未定义,无,河南省
KS_乐轶,P_4,KS_202403211854_2188,乐轶,3x8fz7g4x7grku4, ,普通用户,0,,未定义,无,其他
JRTT_五彩片片,P_3,JRTT_202403251017_2190,五彩片片,1508166223530334, , ,38,7.0,未定义,无,内蒙古自治区
VX_中原网,P_6,VX_202403210535_2191,中原网,zynews, , ,0,,地市,无,河南省
JRTT_雄韬客,P_3,JRTT_202403301045_2192,雄韬客,2510888392736109, ,普通用户,0,0.0,未定义,无,重庆市
JRTT_五彩片片,P_3,JRTT_202403251016_2193,五彩片片,1508166223530334, ,普通用户,38,7.0,未定义,无,内蒙古自治区
JRTT_小美讲故事,P_3,JRTT_202403270924_2194,小美讲故事,4874080138, ,普通用户,0,0.0,未定义,无,湖北省
JRTT_书意不知江城远,P_3,JRTT_202403251032_2196,书意不知江城远,2562338775381081, , ,0,,未定义,无,海南省
WYXW_小村民,P_5,WYXW_202403231221_2197,小村民, , ,1000101,5239,13.0,未定义,无,北京市
WYXW_北青深一度,P_5,WYXW_202403211614_2199,北青深一度, , ,1002101,86991,844.0,省级,无,河南省
WYXW_新京报,P_5,WYXW_202403210804_2200,新京报, , , ,0,,省级,无,北京市
WYXW_新京报,P_5,WYXW_202403210804_2201,新京报, , ,1002101,2479488,9302.0,省级,无,北京市
JRTT_新京报,P_3,JRTT_202403210755_2202,新京报,5540918998, ,组织加V认证,10951454,575966.0,省级,无,北京市
WYXW_北青深一度,P_5,WYXW_202403211614_2203,北青深一度, , , ,86991,844.0,省级,无,河南省
DY_菏泽工程技师院信息工程系融媒,P_2,DY_202403291707_2204,菏泽工程技师院信息工程系融媒,dyr27ia6knwa, ,其他认证,397,1.0,未定义,无,山东省
WB_不开tian,P_0,WB_202405130736_2205,不开tian,6995244924,请勿随地大小爹,普通用户,154,2182.0,未定义,女,浙江省
WB_暴猛虎狮,P_0,WB_202405130623_2206,暴猛虎狮,1811030460,请勿随地大小爹,普通用户,15719,15372.0,未定义,女,浙江省
WB_TeraOasis,P_0,WB_202405192109_2207,TeraOasis,5581143750,余思Alice,普通用户,49,8884.0,未定义,女,江苏省
WB_吉湘焱多雷,P_0,WB_202405130700_2208,吉湘焱多雷,7285226557,请勿随地大小爹,普通用户,477,10112.0,未定义,男,浙江省
WB_种玉和田,P_0,WB_202405131325_2209,种玉和田,3037645001,请勿随地大小爹,普通用户,84,28826.0,未定义,女,浙江省
WB_通天小鸟窝,P_0,WB_202405122236_2210,通天小鸟窝,6105946068,请勿随地大小爹,普通用户,964,9098.0,未定义,女,浙江省
WB_美人骨Eric,P_0,WB_202405131614_2211,美人骨Eric,6506379532,请勿随地大小爹,普通用户,40,7764.0,未定义,女,浙江省
WB_桜名物問屋,P_0,WB_202405192003_2212,桜名物問屋,3295274561,余思Alice,普通用户,97740,9910.0,未定义,男,江苏省
WB_叮叮林Lin,P_0,WB_202405131529_2213,叮叮林Lin,7906023568,请勿随地大小爹,普通用户,19,1094.0,未定义,女,境外
WB_狂暴受抚慰组长,P_0,WB_202405192146_2214,狂暴受抚慰组长,5785159653,余思Alice,个人认证-橙V,65018,24869.0,未定义,女,江苏省
WB_游佐哀,P_0,WB_202405192019_2215,游佐哀,1034855601,余思Alice,个人认证-达人,446,625.0,未定义,女,其他
WB_breadspirit,P_0,WB_202405131933_2216,breadspirit,1344658931,请勿随地大小爹,普通用户,336,144801.0,未定义,女,浙江省
WB_大蒜面包忠实信徒,P_0,WB_202405191613_2217,大蒜面包忠实信徒,5409998289,余思Alice,普通用户,354,24560.0,未定义,女,其他
WB_原来更是坑邊人,P_0,WB_202405131741_2218,原来更是坑邊人,2329977044,请勿随地大小爹,普通用户,293,24422.0,未定义,男,浙江省
WB_牧牧的PU,P_0,WB_202405131541_2219,牧牧的PU,1709514994,请勿随地大小爹,个人认证-橙V,450864,42170.0,未定义,女,浙江省
WB_狸栗元凉太,P_0,WB_202405192148_2220,狸栗元凉太,3126730395,余思Alice,普通用户,82,20121.0,未定义,女,江苏省
WB_云雀老师,P_0,WB_202405140039_2221,云雀老师,2529928702,请勿随地大小爹,普通用户,5030,34843.0,未定义,女,浙江省
WB_iwant_4ever,P_0,WB_202405131253_2222,iwant_4ever,1954126652,请勿随地大小爹,普通用户,617,11354.0,未定义,女,浙江省
WB_Erimos_土星之环,P_0,WB_202405131235_2223,Erimos_土星之环,5828312868,请勿随地大小爹,普通用户,975,627.0,未定义,女,浙江省
WB_不听话就曰哭你哟,P_0,WB_202405141127_2224,不听话就曰哭你哟,3175117751,请勿随地大小爹,个人认证-橙V,4053,76542.0,未定义,女,浙江省
WB_忙着幸福进步春雷,P_0,WB_202405131731_2225,忙着幸福进步春雷,6725229316,请勿随地大小爹,普通用户,252,31692.0,未定义,女,浙江省
WB_胜祈缘安,P_0,WB_202405192101_2226,胜祈缘安,5674466768,余思Alice,普通用户,333,12560.0,未定义,女,其他
WB_Diamonds_Rust,P_0,WB_202405131616_2227,Diamonds_Rust,5832349081,请勿随地大小爹,普通用户,2648,5576.0,未定义,女,浙江省
WB_源氏坑里的百地淤泥,P_0,WB_202405192135_2228,源氏坑里的百地淤泥,1819742917,余思Alice,普通用户,307,70096.0,未定义,女,江苏省
WB_消失Z77,P_0,WB_202405132308_2229,消失Z77,6104228816,请勿随地大小爹,普通用户,69,11448.0,未定义,女,浙江省
WB_kusaku,P_0,WB_202405141238_2230,kusaku,6602693865,请勿随地大小爹,普通用户,28,188.0,未定义,女,浙江省
WB_速溶红茶包,P_0,WB_202405192311_2231,速溶红茶包,7545473834,余思Alice,普通用户,1067,5985.0,未定义,男,江苏省
WB_TwigTetora,P_0,WB_202405191640_2232,TwigTetora,2452152414,余思Alice,个人认证-达人,5807,30447.0,未定义,女,其他
WB_FreeAsPhoebe,P_0,WB_202405152156_2233,FreeAsPhoebe,5625473879,请勿随地大小爹,普通用户,16,7611.0,未定义,女,浙江省
WB_水晶化身之王,P_0,WB_202405122150_2234,水晶化身之王,5730374446,请勿随地大小爹,普通用户,1,3894.0,未定义,女,境外
VX_重庆晨报,P_6,VX_202405161053_2235,重庆晨报,cqcb95, , ,0,,省级,无,北京市
WB_一颗止痛曜,P_0,WB_202405122308_2236,一颗止痛曜,5798310588,请勿随地大小爹,普通用户,567,7763.0,未定义,女,境外
WB_GREAMcom,P_0,WB_202405122348_2237,GREAMcom,7394976295,请勿随地大小爹,普通用户,45,71.0,未定义,女,浙江省
WB_PaylorBusfart,P_0,WB_202405122052_2238,PaylorBusfart,7798213256,请勿随地大小爹,普通用户,747,1182.0,未定义,女,浙江省
WB__Reno_挚爱FF,P_0,WB_202405122107_2239,_Reno_挚爱FF,1934276677,请勿随地大小爹,个人认证-金V,143096,78536.0,未定义,女,浙江省
WB_7universeL,P_0,WB_202405122123_2240,7universeL,5986606710,请勿随地大小爹,普通用户,166,1644.0,未定义,女,境外
WB_叼羊妖_五花肉猫,P_0,WB_202405122041_2241,叼羊妖_五花肉猫,3895661408,请勿随地大小爹,普通用户,2775,47931.0,未定义,女,浙江省
WB_照窗纱,P_0,WB_202405122045_2242,照窗纱,7688998072,请勿随地大小爹,普通用户,17,2665.0,未定义,男,浙江省
WB_-不思邪,P_0,WB_202405122022_2243,-不思邪,5378309463,请勿随地大小爹,个人认证-橙V,596,10182.0,未定义,男,浙江省
WB_我好坏哟嘿嘿嘿四号,P_0,WB_202405122110_2244,我好坏哟嘿嘿嘿四号,7740849138,请勿随地大小爹,普通用户,69,7976.0,未定义,女,浙江省
WB_MinWu_5,P_0,WB_202405121917_2245,MinWu_5,7905509509,请勿随地大小爹,个人认证-橙V,1712,1748.0,未定义,女,境外
WB_用户7888196172,P_0,WB_202405121913_2246,用户7888196172,7888196172,请勿随地大小爹,普通用户,1,201.0,未定义,女,浙江省
WB_WhiteCatWoman,P_0,WB_202405122124_2247,WhiteCatWoman,2126731273,请勿随地大小爹,普通用户,492,81131.0,未定义,女,浙江省
WB_雪球补充道,P_0,WB_202405122044_2248,雪球补充道,7735521329,请勿随地大小爹,普通用户,116308,4775.0,未定义,女,浙江省
WB_良好肠胃真香,P_0,WB_202405122024_2249,良好肠胃真香,3964063144,请勿随地大小爹,普通用户,67,8654.0,未定义,男,浙江省
WB_清於门下茶僮子,P_0,WB_202405122041_2250,清於门下茶僮子,2342335853,请勿随地大小爹,普通用户,132921,121492.0,未定义,女,浙江省
WB_不会笑的柴郡猫,P_0,WB_202405122036_2251,不会笑的柴郡猫,1912171434,请勿随地大小爹,个人认证-达人,186341,115824.0,未定义,女,浙江省
WB_尾巴月de猫,P_0,WB_202405121947_2252,尾巴月de猫,1569466787,请勿随地大小爹,普通用户,47,342.0,未定义,女,浙江省
WB_想冬眠的十万,P_0,WB_202405122036_2253,想冬眠的十万,1741538517,请勿随地大小爹,普通用户,19735,142562.0,未定义,女,浙江省
WB_恨春水,P_0,WB_202405121945_2254,恨春水,5878751117,请勿随地大小爹,普通用户,348,2089.0,未定义,女,浙江省
WB_今日好梦_,P_0,WB_202405122023_2255,今日好梦_,5836262498,请勿随地大小爹,个人认证-橙V,805,7685.0,未定义,女,境外
WB_红桧,P_0,WB_202405122123_2256,红桧,1741788221,请勿随地大小爹,普通用户,10431,59083.0,未定义,女,浙江省
WB_湾湾是小老虎,P_0,WB_202405122108_2257,湾湾是小老虎,1841129432,请勿随地大小爹,普通用户,6272,219501.0,未定义,男,浙江省
WB_国乙初恋白起谁懂,P_0,WB_202405121953_2258,国乙初恋白起谁懂,6067297212,请勿随地大小爹,普通用户,265,15936.0,未定义,女,境外
WB_泡芙蟹味棒,P_0,WB_202405122041_2259,泡芙蟹味棒,6658472512,请勿随地大小爹,普通用户,189,1264.0,未定义,女,浙江省
WB_KittyBlanket,P_0,WB_202405122018_2260,KittyBlanket,7709079789,请勿随地大小爹,普通用户,24,9076.0,未定义,女,浙江省
WB_liu_iiiiiirich,P_0,WB_202405122019_2261,liu_iiiiiirich,6276227682,请勿随地大小爹,个人认证-金V,466224,25318.0,未定义,女,浙江省
WB_腻唛丁丁车,P_0,WB_202405122047_2262,腻唛丁丁车,7747063019,请勿随地大小爹,普通用户,166,18231.0,未定义,女,境外
WB_荧荧玩原神,P_0,WB_202405122028_2263,荧荧玩原神,7798125152,请勿随地大小爹,普通用户,857,2043.0,未定义,女,浙江省
WYXW_飘飘视角,P_5,WYXW_202408141207_2264,飘飘视角,T1706607317788, , ,0,,未定义,无,江西省
WB_像素小魚雪餅,P_0,WB_202408161509_2266,像素小魚雪餅,7331328699,容嬷嬷的妹妹绿婆婆,普通用户,111,11031.0,未定义,女,江西省
WB_利刃空天,P_0,WB_202408151648_2267,利刃空天,6209092845, ,个人认证-橙V,340019,125316.0,未定义,女,江西省
WB_扬一口薯条,P_0,WB_202408151101_2268,扬一口薯条,6342484568, ,个人认证-橙V,16646,10826.0,未定义,男,河南省
WB_Midnights_Poet,P_0,WB_202408142109_2269,Midnights_Poet,3460347422,容嬷嬷的妹妹绿婆婆,个人认证-橙V,166121,29577.0,未定义,男,江西省
JRTT_魅力蜀都,P_3,JRTT_202408141823_2271,魅力蜀都,2299788185057950, ,普通用户,0,248.0,未定义,无,江西省
DY_刘雯,P_2,DY_202408151559_2272,刘雯,21565874900, ,普通用户,0,0.0,未定义,无,江西省
WB_粉的那个墨,P_0,WB_202408141909_2273,粉的那个墨,7470681806,容嬷嬷的妹妹绿婆婆,普通用户,275,10874.0,未定义,女,江西省
KS_郭老师说,P_4,KS_202408151747_2274,郭老师说,1363178518, ,普通用户,0,1.0,未定义,无,江西省
WB_MegaDrive2_,P_0,WB_202408141811_2278,MegaDrive2_,7759555121,荔枝新闻,普通用户,12544,17622.0,未定义,男,江西省
JRTT_清爽糯米vS,P_3,JRTT_202408141753_2279,清爽糯米vS,4309728241912791,申城法谈, ,0,,未定义,无,江西省
JRTT_娱小丁,P_3,JRTT_202408141254_2280,娱小丁,62177994597, ,普通用户,8039,0.0,未定义,无,江西省
JRTT_热血青年迀安5P亲三哥,P_3,JRTT_202408140919_2281,热血青年迀安5P亲三哥,1618101447693384, , ,0,591.0,未定义,无,江西省
JRTT_极速鱿鱼VP,P_3,JRTT_202408141402_2283,极速鱿鱼VP,2245655000003403, , ,0,,未定义,无,河南省
WB_万事风过耳,P_0,WB_202408141951_2284,万事风过耳,1827165291,反射弧超长星人影九,普通用户,3308014,281541.0,未定义,男,江西省
KS_伤感轩&b玖挽y?,P_4,KS_202408141254_2285,伤感轩&b玖挽y?,2840151158, ,普通用户,0,18.0,未定义,无,江西省
WB_热水器是什么品种的,P_0,WB_202408171412_2286,热水器是什么品种的,5104085660,反射弧超长星人影九,个人认证-橙V,4247,29826.0,未定义,女,江西省
JRTT_烟雨客栈,P_3,JRTT_202408141250_2287,烟雨客栈,4035649278056432, , ,0,,未定义,无,江西省
DY_@李玉园?,P_2,DY_202408150312_2289,@李玉园?,for1340076, ,普通用户,10745,30670.0,未定义,无,山西省
JRTT_,P_3,JRTT_202408141826_2290,, , ,普通用户,0,,未定义,无,其他
JRTT_,P_3,JRTT_202408151435_2293,, , ,普通用户,0,,未定义,无,江西省
JRTT_,P_3,JRTT_202408141720_2295,, , ,普通用户,0,,未定义,无,江西省
WB_悬疑志,P_0,WB_202408142029_2296,悬疑志,1295048517,新黄河·济南时报,个人认证-金V,2884641,28071.0,未定义,男,江西省
JRTT_真诚清泉2M,P_3,JRTT_202408141847_2297,真诚清泉2M,572168633855492, , ,0,,未定义,无,江西省
JRTT_白泽说说,P_3,JRTT_202408170902_2303,白泽说说,2458937180554686, , ,0,,未定义,无,江西省
DY_吕四小陈哥,P_2,DY_202408141622_2305,吕四小陈哥,960236033, ,普通用户,2131,460.0,未定义,无,江西省
WB_w鳄鱼生巧,P_0,WB_202408151153_2307,w鳄鱼生巧,3641710370,反射弧超长星人影九,个人认证-橙V,2272,26939.0,未定义,女,江西省
JRTT_小如爱聊八卦,P_3,JRTT_202408151427_2308,小如爱聊八卦,3054888889618576, ,普通用户,0,0.0,未定义,无,江西省
JRTT_人间往事,P_3,JRTT_202408141219_2309,人间往事,92582538132, ,普通用户,0,0.0,未定义,无,江西省
JRTT_行走天涯解读人生,P_3,JRTT_202408140822_2310,行走天涯解读人生,108308747834, , ,0,1684.0,未定义,无,江西省
WB_小尸块三号机,P_0,WB_202408141819_2311,小尸块三号机,6997841971,容嬷嬷的妹妹绿婆婆,普通用户,252,3033.0,未定义,女,江西省
KS_小强说,P_4,KS_202408151726_2313,小强说,2365712510, ,个人认证,0,4119.0,未定义,无,江西省
JRTT_义乌文脉,P_3,JRTT_202408091540_2314,义乌文脉,3886733656, , ,0,6992.0,未定义,无,其他
WB_铁衣换书卷二号机,P_0,WB_202408151128_2316,铁衣换书卷二号机,7489199831,反射弧超长星人影九,普通用户,210,2930.0,未定义,女,江西省
WB_甩葱叉叉吃包包_,P_0,WB_202408160625_2317,甩葱叉叉吃包包_,5186093815,反射弧超长星人影九,普通用户,288,7522.0,未定义,女,江西省
WB_枫太,P_0,WB_202408141725_2318,枫太,3017939077,荔枝新闻,个人认证-橙V,45212,39145.0,未定义,女,江西省
WB_来来吃啊,P_0,WB_202410221650_2319,来来吃啊,5172330598, ,个人认证-橙V,1677,8105.0,未定义,女,四川省
DY_缘分书屋,P_2,DY_202410221038_2320,缘分书屋,64124499936, ,普通用户,5006,176.0,商业,无,浙江省
WB_脾气暴龙兽终极版,P_0,WB_202407131943_2321,脾气暴龙兽终极版,1742250083, ,个人认证-金V,51862,27830.0,未定义,女,广东省
DY_伤心人伤心事。弟弟是什么时候？,P_2,DY_202407161502_2322,伤心人伤心事。弟弟是什么时候？,47995291089, ,普通用户,5,0.0,未定义,无,其他
XHS_fayder,P_1,XHS_202407161746_2326,fayder,6968269441, ,普通用户,10,0.0,未定义,无,香港特别行政区
JRTT_爆料娱娱,P_3,JRTT_202407121853_2327,爆料娱娱,2659085702687580, ,普通用户,3912,0.0,未定义,无,北京市
JRTT_谈史古今,P_3,JRTT_202407102132_2328,谈史古今,3316571091765022, ,普通用户,110000,0.0,未定义,无,其他
JRTT_小楼又东风,P_3,JRTT_202407181848_2329,小楼又东风,3213221550365626, ,普通用户,0,0.0,未定义,无,其他
XHS_小林绿子,P_1,XHS_202407171542_2330,小林绿子,800919820, ,普通用户,300,0.0,未定义,无,其他
WB_凯撒厨,P_0,WB_202408311219_2333,凯撒厨,7712715876,牙木木木木木,普通用户,54,12463.0,未定义,男,山东省
WB_减除陳加一,P_0,WB_202408311624_2334,减除陳加一,1874612577,牙木木木木木,普通用户,165,663.0,未定义,女,山东省
WB_bbbr1ghter_dayz,P_0,WB_202408291439_2335,bbbr1ghter_dayz,1063466900,椿辞爱吃汤圆_,普通用户,89,9802.0,未定义,女,湖南省
XHS_き夏次一定お,P_1,XHS_202409011813_2336,き夏次一定お,2952540039, ,普通用户,10,0.0,未定义,无,境外
WB_京都大骟人,P_0,WB_202408312238_2337,京都大骟人,7884602437,牙木木木木木,普通用户,122,7022.0,未定义,女,山东省
WB_Jahntinofidtlom93122794688214,P_0,WB_202408310927_2338,Jahntinofidtlom93122794688214,7886458498,牙木木木木木,普通用户,2,1605.0,未定义,女,山东省
