用户ID,作者ID,认证类型,粉丝数,微博数,信源级别,性别,精准地域
DY_我真叫白糖～,83526259110,普通用户,0,1.0,未定义,无,湖南省
DY_昭昭,36616513622,普通用户,10,7.0,未定义,无,湖南省
WB_开朗是我的命运我了解,7296003106,普通用户,8,616.0,未定义,女,山东省
WB_Melody欧美音乐台,3171256063,个人认证-金V,217486,35224.0,未定义,女,湖南省
JRTT_创意民工,15821096198,个人加V认证,0,474.0,未定义,无,江西省
DY_model郝博,951148607,普通用户,270,286.0,未定义,无,北京市
DY_厌烦食言者,97633773292,普通用户,258,134.0,未定义,无,江西省
DY_123,lovegodll,普通用户,141,26.0,未定义,无,内蒙古自治区
DY_桑穆,29541455694,普通用户,97,26.0,未定义,无,河北省
WB_内蒙古日报,3919603060,机构认证-媒体,2428636,176435.0,未定义,男,江西省
DY_安,1344022928,普通用户,12,,未定义,无,安徽省
DY_A,37146981127,普通用户,0,0.0,未定义,无,湖南省
WB_7788狼枫,6193511674,普通用户,24,240.0,未定义,男,四川省
DY_大壮6,52957112494,普通用户,17,156.0,未定义,无,河北省
WB_a11_28,7844794370,普通用户,0,8.0,未定义,男,安徽省
WYXW_红星新闻, , ,0,,地市,无,境外
WB_正方体饭桶,7445511519,普通用户,6,564.0,未定义,女,湖南省
DY_路还长别猖狂,22333553522,普通用户,1356,1453.0,未定义,无,湖北省
WB_三联生活周刊,1191965271,机构认证-媒体,24795459,97222.0,省级,男,江西省
XHS_三联生活周刊,257693447,普通用户,0,,省级,无,江西省
WB_泡泡猪仔仔,5878757111,普通用户,37,1711.0,未定义,女,湖南省
DY_呜叽嘛,SVT20230424.,普通用户,485,91.0,未定义,无,山东省
JRTT_青年艺术家65038954,5789219465, ,0,1118.0,未定义,无,其他
JRTT_青涩叶子Up,65595510125, ,0,0.0,未定义,无,江西省
DY_晶晶嘚吧嘚,79064450001,普通用户,6184,64.0,未定义,无,江西省
JRTT_闻讯先登,3707172795727256, ,0,196.0,未定义,无,江西省
DY_大道星火,79187487946,普通用户,931,1433.0,未定义,无,江西省
JRTT_木头5e4G,3408086581132979, ,0,0.0,未定义,无,江西省
WB_瞬息轰炸宇宙大鱿鱼,7291766217,普通用户,140,6626.0,未定义,女,江西省
WB_吃瓜群众岱岱2023,6868244195,个人认证-橙V,95665,433.0,未定义,男,江西省
DY_屈姐按摩,xinxinmama1095c,普通用户,1774,153.0,未定义,无,江西省
WB_mistgrassisakindofplant,7923411592,普通用户,14,728.0,未定义,女,江西省
DY_鹏城老张??,GNLB168,普通用户,6825,475.0,未定义,无,江西省
JRTT_积极的海燕lg6,2403952834389475, ,0,,未定义,无,江西省
JRTT_修榛场工人,3701078554, ,0,,未定义,无,江西省
JRTT_秋风待暮年,1007601458616925, ,0,,未定义,无,江西省
JRTT_水韵太极6869,2005125335366840, ,0,,未定义,无,其他
JRTT_平凡的青青小草,3002086807307064,普通用户,291,0.0,未定义,无,江西省
XHS_让我行在祢的旨意里02,1040015141,普通用户,0,0.0,未定义,无,北京市
JRTT_条头情感杂谈,110132024284, ,0,814.0,未定义,无,其他
WB_笨狗恋爱记-聪明版,7886249995,个人认证-橙V,90637,2211.0,未定义,女,江西省
JRTT_糖豆家的日常生活,63171041995,普通用户,0,39.0,未定义,无,江西省
JRTT_暮鼓晨钟,1647539555941428,普通用户,0,0.0,未定义,无,江西省
JRTT_久久爱影视,1890793473709819, ,0,,未定义,无,江西省
JRTT_随机生成VA屁,3491660775308557, ,0,3468.0,未定义,无,江西省
JRTT_IN-可乐,55931403350, ,0,,未定义,无,其他
JRTT_二晓历史,1808064434676014, ,0,,未定义,无,江西省
JRTT_学习再学习612,495256426254685,普通用户,0,0.0,未定义,无,江西省
DY_朵朵小朋友的妈咪,203069592,普通用户,86,73.0,未定义,无,江西省
JRTT_晓枫讲故事,3389159243783568,普通用户,0,0.0,未定义,无,江西省
WB_雅户的太太,3734870537,普通用户,524,6890.0,未定义,女,江西省
JRTT_爱生活的菠萝sE,74040573375, ,0,,未定义,无,江西省
JRTT_虫宝宝aa,910012439338510,普通用户,0,604.0,未定义,无,江西省
KS_队不齐鸭?,1732656805,普通用户,0,18.0,未定义,无,浙江省
DY_刘付志玉,liufuzhiyu42,普通用户,555,1105.0,未定义,无,广东省
WB_北京大峰峰,5816161945,个人认证-金V,420084,165008.0,未定义,男,江西省
WB_田琰睿,7826157817,普通用户,0,1267.0,未定义,女,江西省
KS_露双喜,4228107335,普通用户,0,253.0,未定义,无,江西省
WB_灰色魔毯Enterprise-NorthPoint,5157710669,个人认证-金V,93199,44187.0,未定义,男,江西省
JRTT_时光与人海,96668742090, ,0,119.0,未定义,无,其他
DY_琦思妙想,82564615391,普通用户,27,9.0,未定义,无,江苏省
WB_四季橘矢也,7746906756,个人认证-橙V,33699,837.0,未定义,女,河南省
WB_斗室听澜,3938655475,个人认证-金V,194462,49472.0,未定义,男,江西省
JRTT_热心阳光l8,3015304579656588, ,0,,未定义,无,江西省
WB__民谣永恒_,7921777648,普通用户,559,248.0,未定义,女,江西省
WB_VanTalk,5946063701,个人认证-橙V,207409,39323.0,未定义,男,江西省
JRTT_淡定的青山~2,833862664198339, ,0,,未定义,无,江西省
JRTT_听雨寒,2469919367900523,普通用户,0,0.0,未定义,无,江西省
WB_手术台碳水博士,3155083703,普通用户,168,8745.0,未定义,女,江西省
WB_深海一万米,1854070075,个人认证-橙V,1259455,67936.0,未定义,男,江西省
DY_七七?先生?,1303351683t,普通用户,203,14.0,未定义,无,浙江省
DY_视角,81347906656,普通用户,440,81.0,未定义,无,江西省
DY_普法纪实,pufajishi311,机构认证,692520,857.0,未定义,无,江西省
DY_58jinshu,1811127743,普通用户,2221,1294.0,未定义,无,江西省
DY_新息早知道,38254705055,普通用户,2174,327.0,未定义,无,江西省
JRTT_奚敏,3527409078, ,0,,未定义,无,其他
WB_不听话就曰哭你哟,3175117751,个人认证-橙V,4053,76542.0,未定义,女,江西省
JRTT_月竹晚风,325052553241358, ,0,,未定义,无,江西省
JRTT_热心橘子,1068314522296733, ,0,,未定义,无,江西省
DY_捭阖者,97325965050,普通用户,39,33.0,未定义,无,江西省
DY_国家特级不保护废物,92852844779,普通用户,49,29.0,未定义,无,江西省
DY_云上酒泉,84438286190,普通用户,0,0.0,地市,无,江西省
WB_粽子蓝云舒,1075307381,个人认证-橙V,141216,23379.0,未定义,女,其他
DY_@Wala li longla Ah,20919277928,普通用户,662,281.0,未定义,无,香港特别行政区
KS_觀滄海784,1197312074,普通用户,0,89.0,未定义,无,其他
WB___小小小卷__,1660495222,普通用户,720,7038.0,未定义,女,江西省
WB_面皮芝士馅,2142389671,普通用户,361,16196.0,未定义,女,江西省
WB_渝爱UI野生亲妈,5779311217,普通用户,6,330.0,未定义,女,江西省
WB_胡无百年之国,2452913365,普通用户,866,37143.0,未定义,男,江西省
DY_仲豪书单精选,614128835,普通用户,204,66.0,未定义,无,江西省
JRTT_勇者山雀有话说,51594637446, ,0,,未定义,无,江西省
KS_36 E,3752454643,普通用户,0,,未定义,无,江西省
KS_媒体人王小刀,495190231,普通用户,0,2816.0,未定义,无,江西省
KS_齐鲁壹点?果然视频,1254222137,机构认证,2989174,20816.0,未定义,无,江西省
KS_生活与天斗,749545773,普通用户,0,,未定义,无,江西省
WB_老陕身边故事,5668000886,普通用户,12101,79833.0,未定义,男,江西省
JRTT_悦阅独读,1003216505679220, ,0,,未定义,无,江西省
KS_爱离别·文案馆,455344725,普通用户,0,5.0,未定义,无,江西省
JRTT_何老师看世界,915214587134196, ,0,,未定义,无,江西省
WB_烧卖吃很多,5469720444,普通用户,44,2294.0,未定义,男,江西省
DY_临沂真敢拉,lzhwyp7758,普通用户,1747,175.0,未定义,无,江西省
DY_折耳根皇帝,32765854048,普通用户,33,12.0,未定义,无,湖南省
WB_方寸外,3873113629,普通用户,253,6677.0,未定义,女,山东省
WB__洪尘_,7783727008,普通用户,17,2570.0,未定义,女,山东省
DY_……~,37993698293,普通用户,3,0.0,未定义,无,安徽省
WB_逸安又吸猫了8,6623421872,个人认证-橙V,4804,12210.0,未定义,男,山东省
WB_Ji-You,1772944825,普通用户,54,917.0,未定义,女,山东省
JRTT_迷案调查局,111214615219,普通用户,0,404.0,未定义,无,境外
DY_啊卿,71291620911,普通用户,151,25.0,未定义,无,江西省
KS_RED.红唧吧,3151801973,普通用户,0,13.0,未定义,无,境外
DY_香蕉你个不拿拿,73461581623,普通用户,9,,未定义,无,湖南省
DY_laogiao,38489386067,普通用户,28,1.0,未定义,无,湖南省
JRTT_兮《》兮,100043190607, ,0,,未定义,无,山东省
JRTT_多余的鱼,2729433790679103,普通用户,0,0.0,未定义,无,河南省
DY_月半（张凯毅铁粉）,banyue888666,普通用户,40,24.0,未定义,无,江西省
WB_根号2_0,7081222981,普通用户,283,44513.0,未定义,男,山东省
KS_R  ＂,138579812,普通用户,0,2.0,未定义,无,湖南省
WB_whydoncha,5331436268,普通用户,503,2496.0,未定义,女,山东省
WB_十四芒果松,6176658896,个人认证-橙V,718,31488.0,未定义,女,山东省
KS_小昊,1204275600,普通用户,2850,51.0,未定义,无,山东省
DY_性?感?母?蟑?螂?,yyyl2639,普通用户,119,13.0,未定义,无,湖南省
JRTT_辰岩,268707480732200,普通用户,0,23.0,未定义,无,河南省
DY_perb,584439137,普通用户,101,2.0,未定义,无,湖南省
WB_南风窗,1645578093,机构认证-媒体,5879649,55697.0,地市,男,江西省
WB_搜狐新闻,5890672121,机构认证-媒体,2081758,32812.0,商业,男,江西省
WB_新浪热点,2318910945,机构认证-媒体,78934648,173717.0,未定义,男,江西省
JRTT_正道的光,2417173504464772, ,0,,未定义,无,江西省
JRTT_蜡缬,109179712272, ,0,,未定义,无,江西省
WYXW_纵览新闻, , ,0,,商业,无,江西省
WB_新浪新闻,2028810631,机构认证-媒体,107078434,170651.0,未定义,男,江西省
DY_浪涨小青岛,LangZhangQD,机构认证,6430488,58578.0,地市,无,江西省
JRTT_睿智白云a2,4410886294348926, ,0,,未定义,无,江西省
KS_看看温州,1839444848,机构认证,1867117,15965.0,地市,无,江西省
WB_今日女报,1297954675,机构认证-媒体,575857,70059.0,省级,女,江西省
JRTT_椒点视频,3809172102317725,组织加V认证,1023000,,省级,无,江西省
DY_齐鲁晚报·果然视频,guoranshipin,机构认证,28904954,68480.0,省级,无,江西省
WB_中国新闻周刊,1642512402,机构认证-媒体,62377901,227249.0,央级,男,江西省
WB_茌平融媒,6205409064,机构认证-媒体,1523,16003.0,地市,男,江西省
DY_津云,jynews,机构认证,3721541,14595.0,省级,无,江西省
JRTT_纵览新闻,3350785304,组织加V认证,2075074,,省级,无,江西省
WB_华商报,1717833412,机构认证-媒体,11265335,198289.0,省级,女,江西省
WB_大河报,1734530730,机构认证-媒体,20506646,214005.0,省级,男,江西省
JRTT_抽屉视频,4406483517709342,组织加V认证,1650352,,省级,无,江西省
KS_纵览新闻,1338192401,机构认证,8241512,16991.0,省级,无,江西省
DY_看看温州,viewWenZhou,机构认证,3454873,18941.0,地市,无,江西省
WB_齐鲁晚报,2011075080,机构认证-媒体,16925391,230247.0,省级,女,江西省
DY_纵览新闻,hebnews24h,机构认证,24136187,29143.0,省级,无,江西省
DY_云上酒泉,84438286190,普通用户,0,0.0,省级,无,江西省
WB_信息日报,1685336690,机构认证-媒体,8531555,36777.0,省级,男,江西省
WB_津云,2967529507,机构认证-媒体,1964728,245357.0,省级,男,江西省
WB_阿对偶定定定理啊,7465173247,普通用户,135,9692.0,未定义,男,江西省
DY_教主持的田老师,tianbailing,普通用户,9704,385.0,未定义,无,江西省
JRTT_九派快讯,3721160587223693, ,0,,地市,无,山东省
WB_冲啊樱木花道,6228298509,个人认证-橙V,918797,42999.0,未定义,男,江西省
JRTT_沙奎奥尼尔·, , ,0,,未定义,无,其他
JRTT_进步阿什,2762386984151379, ,0,,未定义,无,江西省
WB_脆皮榴莲一位,6532065663,普通用户,39,3324.0,未定义,女,江西省
DY_禁止烟火,1655874747474.,普通用户,196,183.0,未定义,无,江西省
JRTT_时光旅人不复少年,530413023926392, ,0,,未定义,无,江西省
WB_月隐寒霜,1453874424,个人认证-橙V,144992,159846.0,未定义,男,江西省
JRTT_七彩阳光,926263142785897, ,0,,未定义,无,江西省
KS_他死于非命,95625612,普通用户,63,9.0,未定义,无,江西省
WB_笑清风笑烟雨,3211835911,个人认证-橙V,3245,210411.0,未定义,女,江西省
JRTT_芋泥成长记,409432741131502, ,0,,未定义,无,江西省
KS_0??0??,2853542584,普通用户,0,4.0,未定义,无,其他
WB_故园浙里,7369631195,普通用户,548,15456.0,未定义,男,其他
WYXW_亿通电子游戏,T1667524019279, ,0,,未定义,无,江西省
WB_菲林电影考研,7348539994,个人认证-橙V,8253,1419.0,未定义,女,北京市
JRTT_今天晴了嘛,2159909273344655, ,0,,未定义,无,江西省
WB_gloria的浮云人生,1806412892,普通用户,8778,12780.0,未定义,女,江西省
WB_阳光充实快乐的每一天,1577624644,普通用户,130,4372.0,未定义,女,江西省
WB_我美好的未来会好美,2678082503,普通用户,174,2520.0,未定义,女,江西省
JRTT_敏锐大海,3768781415921991, ,0,,未定义,无,江西省
JRTT_猫猫漫文,1284672381786684, ,0,,未定义,无,江西省
JRTT_乐天杂说,3916927954336979, ,0,,未定义,无,四川省
JRTT_H乚Z,99382524127632, ,0,0.0,未定义,无,其他
KS_天涯65841,1502615718,普通用户,0,17.0,未定义,无,其他
WB_神店通缉令,2478838621,个人认证-金V,13796478,35508.0,未定义,男,江西省
DY_少徐轶事,shaoxuyishi,普通用户,33,53.0,未定义,无,江西省
JRTT_才思敏捷喜鹊wRmMTE,4424075041582782, ,0,,未定义,无,江西省
WB_盛夏梅子汤AB,3848613010,普通用户,252,4403.0,未定义,男,江西省
WB_亜季-Aki,7834602899,普通用户,259,4136.0,未定义,男,江西省
JRTT_该死的温柔8,3532082434285247, ,0,,未定义,无,江西省
JRTT_呆萌萌的熊二,408669342671096,普通用户,0,350.0,未定义,无,其他
JRTT_卤蛋碎碎念,4032642978152980, ,0,,未定义,无,江西省
WB_诺_黑毛火蜥蜴突袭金色三股辫,2175100725,普通用户,908,99927.0,未定义,男,江西省
JRTT_图一乐就好,4023868633134781, ,0,0.0,未定义,无,江西省
WB_猫里猫气planet,5771599247,个人认证-金V,26834,40955.0,未定义,女,江西省
DY_小杨爆料,792417369,普通用户,7358,509.0,未定义,无,江西省
WB_文绎·饭醉大师,7406368461,普通用户,856,53119.0,未定义,女,江西省
WB_道爷_花道常,3861562068,普通用户,10,6208.0,未定义,女,江西省
JRTT_大娱说海棠,3259374261773224,普通用户,30000,0.0,未定义,无,江西省
JRTT_空气,3320993764092318, ,0,0.0,未定义,无,江西省
JRTT_老王说事,2659048828969444, ,0,,未定义,无,江西省
WB_纯纯乱码罢了,5967509966,普通用户,15,9085.0,未定义,女,江西省
WB_鼠鼠艹日大土,7801324289,普通用户,676,6863.0,未定义,男,江西省
DY_老王短快评,57196461656,普通用户,18127,214.0,未定义,无,江西省
WB_汉水银真,7390258310,个人认证-橙V,12473,1265.0,未定义,男,江西省
WB_停船靠岸D,5035474818,普通用户,18,1804.0,未定义,女,江西省
DY_旭日,1681712828,普通用户,1203,1401.0,未定义,无,江西省
JRTT_念之森蓝,3853150692851262,普通用户,0,0.0,未定义,无,河南省
KS_川Y欻歘,2712022080,普通用户,0,,未定义,无,江西省
JRTT_毓睿,81425939162, ,0,,未定义,无,江西省
DY_诚信回收废锡,44473179375,普通用户,2071,40.0,未定义,无,江西省
WB_我素一只小企鹅,6579815701,普通用户,84,17388.0,未定义,女,江西省
JRTT_再度重相逢,3104611903742524, ,0,,未定义,无,江西省
WB_张荆_婚姻继承律师,1285252117,个人认证-橙V,9277367,12500.0,未定义,女,江西省
WB_XIAOchuqiangda,7764809065,普通用户,38,5485.0,未定义,男,江西省
WB_酒窝猛男吴京,7855811418,普通用户,1,398.0,未定义,男,江西省
WB_小型Guqi,6236061385,普通用户,127,9653.0,未定义,男,江西省
JRTT_美美谈情感,3654382612391123, ,0,,未定义,无,江西省
JRTT_远见卓识海燕I,63175948222, ,0,,未定义,无,浙江省
JRTT_小陳的南漂生活,1226655216174589,普通用户,0,0.0,未定义,无,江西省
JRTT_勇往直前的西柚8,1961982034715198, ,0,,未定义,无,四川省
WB_到秋天里躲一躲,2990832144,普通用户,1,1976.0,未定义,男,江西省
JRTT_小说创作人,3749765959128803, ,0,0.0,未定义,无,安徽省
KS_助农三下乡,4040752572,普通用户,0,,未定义,无,吉林省
WB_合法的冲浪方式推荐,6860353422,普通用户,540,37789.0,未定义,男,江西省
DY_蚁搜山西,49002174828,普通用户,5524,2343.0,未定义,无,江西省
JRTT_容帆,52641929891, ,0,,未定义,无,江西省
WB__MINNNK,1888996384,个人认证-橙V,59565,20942.0,未定义,女,江西省
JRTT_张晓磊,5827198037, ,0,10551.0,未定义,无,江西省
WB_smlyl29,7882346967,普通用户,22,325.0,未定义,男,江西省
KS_听风的禅,1136379251,普通用户,0,,未定义,无,江西省
JRTT_我的观点我的频道,430621089859088, ,0,,未定义,无,江西省
